,label,score,text
347,anger,0.48009803891181946,Próximo de minha casa.
348,anger,0.566444993019104,ótimos da sanduíches
349,anger,0.5187638998031616,Bom lugar
350,anger,0.5984147787094116,"Atendimento ótimo,super atenciosos."
351,anger,0.6816434860229492,Muito bom
352,anger,0.8100210428237915,Sanduiche bem montado- bom atendimento e confortável- tem estacionamento
353,anger,0.5302191376686096,"Tranquilo, vazio, atendimento rápido, estacionamento."
354,anger,0.6496706604957581,Excelente diversidade e qualidade. Poder montar o sanduíche é muito boa opção.
355,anger,0.5463495254516602,"Ótimo atendimento,  preços moderados"
356,anger,0.8008647561073303,Saborosíssimos sanduíches.
357,anger,0.7388254404067993,Muito bom o atendimento
358,anger,0.6662225723266602,bom atendimento
359,anger,0.6705620884895325,Pras opções
360,anger,0.8539330363273621,"Local com agilidade, raramente tem filas enormes. O serviço, entretanto, deixa a desejar pelo fato das atendentes não atenderem exatamente ao pedido do cliente, elas limitam a quantidade de molho a 2, único lugar que já vi isso acontecer. Particularmente, gosto de muito molho, sem isso prefiro outro lugar. Ao sair tenha paciência para com os flanelinhas, são ríspidos se você não cede a chantagem por dinheiro."
361,anger,0.7262065410614014,Adoro todo dia é dia de subway
362,anger,0.8285427689552307,Semprecmuito bom
363,anger,0.764651358127594,"Muito aconchegante, e bem limpo o local."
364,fear,0.4262632727622986,Ótimo Lugar Boes Sanduíches
365,anger,0.7697846293449402,Melhor de Goiânia
366,anger,0.6816434860229492,Muito bom
367,anger,0.6816434860229492,Muito bom
368,fear,0.41657570004463196,Otimo
369,anger,0.49233654141426086,Ótimo atendimento
370,anger,0.862093448638916,"Ótimo lugar pra encontrar os amigos , fui muito bem atendido , recomendo !!"
371,joy,0.5356314182281494,Top!!
372,anger,0.9043922424316406,Acolhedor
373,anger,0.5255319476127625,Ótimo atendimento!
374,anger,0.6638992428779602,Muito bom.
375,anger,0.5521668195724487,Agradável
376,anger,0.8114298582077026,"Lanche é maravilhoso, atendimento 10, o que falta e so um ambiente mais organizado."
377,anger,0.8003332614898682,Sou cliente de carteirinha
378,anger,0.778843343257904,"Ameiii.. É tudo maravilhoso, tudo gostoso, preços ótimos. . Além de ser viciante 😃😆"
379,anger,0.49233654141426086,Ótimo atendimento
380,fear,0.41657570004463196,Otimo
381,anger,0.6961923837661743,Amei tudo por lá
382,anger,0.5844017267227173,Preço bom
383,anger,0.7586287260055542,"Muito bom, sanduíches maís leve."
384,anger,0.4666283130645752,Otima! Chris e Renato os melhores atendentes!❤️
385,love,0.7588393688201904,Amo um SubWay e adorei este local como adoro os outros.
386,anger,0.7599964737892151,Exelente lugar
387,anger,0.6559997200965881,O favorito do Dyllan!!
388,fear,0.35697123408317566,😋😋
389,anger,0.6829027533531189,"Muito bom, rápido atendimento"
390,anger,0.7057927846908569,Adorooo
391,anger,0.8952302932739258,"Muito bem atendido, lanche delicioso"
392,anger,0.5867979526519775,"Lugar tranquilo, ambiente ótimo e o lanche top"
393,anger,0.5452473163604736,Atendimento rápido e facilidade de acesso.
394,joy,0.419585257768631,Fã visitei
395,anger,0.5020657181739807,Bom
396,anger,0.4342838227748871,Top
397,anger,0.4342838227748871,Top
398,anger,0.6816434860229492,Muito bom
399,anger,0.5020657181739807,Bom
400,fear,0.41657570004463196,Ótimo
401,anger,0.6273025274276733,Adoro
402,anger,0.4149233102798462,Atendente Renato foi eficiente 👏🏻👏🏻
403,anger,0.7087504863739014,Ótimo lugar pra ir com a família.
404,anger,0.8291952013969421,"A maior extensão do Brasil, poderia ter em outras regiões do território, só que nossos governantes não pensam na população"
405,anger,0.556522786617279,Lugar tranquilo
406,anger,0.5812110900878906,"Ambiente tranquilo, e um bom atendimento."
407,anger,0.5013394355773926,Muito bom e rápido o preparo
408,anger,0.859403669834137,"Essa loja capricha nos molhos, além do atendimento ser MUITO ACIMA da média dos Subways, parece que o pessoal se dedica mesmo para agradar o cliente, alem do asseio excepcional da loja."
409,anger,0.5788306593894958,Ótimo subway bom atendimento
410,anger,0.5360133051872253,Top ótimo atendimento local bem organizado e limpo.
411,anger,0.6186240911483765,Muito bom 👍
412,anger,0.6545233130455017,Muito bem igienizado ótimo atendimento
413,anger,0.7760602831840515,Muito recomendável. Sanduíche muito saboroso e a um preço correto para a qualidade e tamanho
414,anger,0.6130285859107971,Adoroo
415,anger,0.8245126605033875,Loja limpa e organizada. Possui estacionamento e acesso a cadeirantes. Bom atendimento.
416,anger,0.6816434860229492,Muito bom
417,anger,0.4586787521839142,Bacana
418,anger,0.43061232566833496,Otimos sanduiches.😋😋😋
419,anger,0.6531505584716797,"Sempre tranquilo, somente acho que deveria ter opções de desconto ou aceitar o beblue pelo menos. Sandubas com preços que não condizem com a condição social do pais."
420,anger,0.6816434860229492,Muito bom
421,anger,0.7266871929168701,Excelente lugar
422,anger,0.7644705772399902,Melhor Subway
423,anger,0.8325071930885315,Maravilhosa o atendimento e perfeito
424,anger,0.5404040217399597,Gostoso
425,anger,0.6697101593017578,Tudo de bom
426,anger,0.4342838227748871,Top
427,fear,0.41657570004463196,Ótimo
428,anger,0.6422304511070251,Muito bom os sanduíches oferecidos
429,anger,0.594024658203125,Muito bom ótimo comida.
430,anger,0.6816434860229492,Muito bom
431,joy,0.6554961800575256,Ótima localização!
432,anger,0.5940443277359009,Rápido e gostoso
433,anger,0.4945395886898041,Bom e barato
434,joy,0.4554172456264496,Lanche rápido é aqui!
435,anger,0.8360391855239868,Baratissimo volta com todos sabores mais baratos
436,anger,0.7393553256988525,"Lanches saborosos e quentinho, atendentes educadas."
437,anger,0.9666152596473694,Bom de mais
438,anger,0.6722078919410706,Porque é um local agradável
439,anger,0.648068368434906,Maravilhoso
440,anger,0.5778626799583435,"Otimo Atendimento, e Parabens pelo Atendimento Renato  ."
441,anger,0.5020657181739807,Bom
442,anger,0.4342838227748871,Top
443,anger,0.6875646114349365,Atendimento rápido e amistoso!
444,anger,0.7576481699943542,Melhor fast food dá região
445,anger,0.6290187835693359,Amooo
446,anger,0.7991191148757935,"Não tem muito o que dizer, subway é td igual."
447,anger,0.5689914226531982,Ótimo restaurante...
448,anger,0.8243337869644165,Higiene e qualidade
449,anger,0.5925765633583069,Uma delícia
450,anger,0.680239737033844,Recomendo.
451,anger,0.8161588311195374,Melhor q king donalds e habibis
452,anger,0.4711720645427704,"Ótimo ambiente,"
453,anger,0.7646408081054688,Sensacional
454,anger,0.6079118847846985,Chris jantes e o Renato os melhores atendentes
455,anger,0.4342838227748871,Top
456,joy,0.4962737262248993,Excelente como qualquer restaurante da rede!!
457,anger,0.8680189251899719,Kkk
458,anger,0.5324000120162964,Muito bom!
459,anger,0.6644276976585388,Excelente
460,love,0.7280659675598145,Meu sanduíche ficou muito bem feito!
461,anger,0.7679433226585388,"Apesar de parecer falida e quase sem mesas, segue o padrão de qualidade da rede."
462,anger,0.54241943359375,Pessimo
463,anger,0.7269120812416077,Bom atendimento os sub são muito gostoso
464,anger,0.6816434860229492,Muito Bom
465,anger,0.8053126931190491,"Muito bom. Lanche maravilhoso.
Tirando um o outro mal atendente. O restante tudo top."
466,anger,0.5849367380142212,Muito bem caprichado
467,anger,0.5020657181739807,Bom
468,anger,0.6663838624954224,"Já dei 5 estrelas para a comida, serviço e ambiente. O que mais posso dizer sou apaixonado por subway.  Localização é boa, o acesso é fácil e os preços são aceitáveis. Super indico o Subway Guanabara."
469,anger,0.6136086583137512,Ótimo pra quem tá com preguiça e quer comer algo saudável
470,anger,0.7228230237960815,Padrão fastfood  bom e  gostoso
471,anger,0.5195150971412659,Atendimento ótimo
472,anger,0.5040842294692993,Rápido e prático
473,anger,0.8149594068527222,Unica lanchonete nas redondezas aberta até as 23:00. Me salvou.
474,anger,0.560611367225647,Legal
475,anger,0.4342838227748871,Top
476,anger,0.5324000120162964,Muito bom!
477,anger,0.6498116254806519,Tem de tudo!
478,anger,0.638949453830719,Excelente 😁😁😁
479,anger,0.6273025274276733,Adoro
480,anger,0.5523306727409363,Sanduíches saudáveis
481,anger,0.4070330560207367,Ótimo local
482,anger,0.6816434860229492,Muito bom
483,anger,0.5601280331611633,"Excelente, ambiente climatizado e confortável"
484,anger,0.5404342412948608,Ambiente agradável. 👏
485,fear,0.46010294556617737,Ótima
486,anger,0.8162892460823059,"Amoooo muito
Maravilhoso
Sou apaixonada 😍😍😍😍😋"
487,anger,0.722862958908081,"Adoro o sanduíche , cai bem qualquer hora do dia"
488,anger,0.6600122451782227,Uma delícia.
489,anger,0.6329690217971802,Ótimo atendimento lugar agradavel
490,fear,0.41657570004463196,Ótimo
491,anger,0.6987419128417969,"Subway é Fast Food, portanto, é um lugar para quem quer um lanche rápido. Por isso, só faço meu pedido, sento para comer  ou peço para viajem e vou embora. Logo, no que me interessa, essa Subway atende perfeitamente pois o local sempre está limpo, confortável e as atendentes são ágeis."
492,anger,0.3872717022895813,Ótimo sanduíches
493,anger,0.6109646558761597,"🐸😍😋delicioso😋👏👏muito bem atendida,nota 10👏👏👏👏🙌🌹🌹🌹🌹🌹"
494,anger,0.6295982003211975,Ótimo lugar ótimas atendentes muito simpáticas
495,anger,0.5771660804748535,Ótimos produtos
496,anger,0.7128202319145203,Chris james eo Renato os melhores não tem outro igual a eles tooop 🙏🏼
497,anger,0.7550514936447144,"Um ótimo lugar para comer, sanduíche muito gostoso, e bem preparado, adoro."
498,anger,0.38707298040390015,Boa !
499,anger,0.604785144329071,Lanchonete limpa e com bons atendentes
500,anger,0.4934338927268982,Atendentes muito bons. E o sanduíche estava gostoso.
501,anger,0.6022355556488037,"O melhor de Goiânia, Atendimento top Chris James eo Renato"
502,anger,0.728230357170105,Opção mais barata do aeroporto.
503,anger,0.6264423131942749,Adoro subway 😍
504,anger,0.4342838227748871,Top
505,anger,0.7488095164299011,Tudo perfeito. Experiência gastronômica sem igual.
506,anger,0.5472338795661926,"Sanduba maravilhoso, otimo atendimento"
507,anger,0.7006047964096069,"Atendimento excelente, em especial as funcionárias Maria e Carolina.
Preços mais altos que o PADRÃO, como de costume no aeroporto.
E o horário de funcionamento poderia ser 24hrs também como nas demais lojas."
508,anger,0.49233654141426086,Ótimo atendimento
509,anger,0.5355682373046875,Salva nos
510,anger,0.717114269733429,Ótimo atendimento e fácil de estacionar.
511,anger,0.7029434442520142,Local muito bom e ótimos funcionários
512,joy,0.6586865186691284,Sanduíche gostosíssimo. Preço bom em relação a outros fastfood. Tem estacionamento. Muito bom!
513,anger,0.8289437294006348,Agradável lugar bom pra ir com a família
514,anger,0.8134298324584961,Excelentes opções
515,anger,0.4760980010032654,"O ambiente é bom.
Os atendentes são bem cortês.
O sanduíche é muito bom.
E não é necessário esperar muito."
516,anger,0.7174926996231079,O sanduíche que vai bem com tudo😍😍
517,anger,0.8754883408546448,"Gosto muito dos sanduíches do subway. O preço vale a pena, principalmente com o carne do baratíssimo"
518,fear,0.46010294556617737,Ótima
519,anger,0.5020657181739807,Bom
520,fear,0.41657570004463196,Ótimo
521,fear,0.41657570004463196,Ótimo
522,anger,0.47243255376815796,Boa
523,joy,0.6261665225028992,Lanche mais rápido do momento!
524,joy,0.51114422082901,Ótimo atendimento. Rápido e ágil e o lanche estava super caprichado! Realmente feito com muito carinho!
525,anger,0.7214496731758118,Pq o lanche e uma delícia
526,anger,0.6662225723266602,Bom atendimento
527,anger,0.7396343350410461,"Ótimo atendimento, muito atencioso e prestativo. Lanche ficou pronto rápido. Local limpo, com baixo fluxo, sem muito barulho, ótimo para ir após uma atividade física, pois os lanches tem opções com baixas calorias."
528,anger,0.6662225723266602,Bom atendimento
529,anger,0.6639474630355835,Adorei
530,joy,0.7561156153678894,Top!
531,anger,0.34507301449775696,Otimo!
532,anger,0.47243255376815796,Boa
533,anger,0.7951832413673401,Lugar mais bonito lindo amo
534,anger,0.6073632836341858,Muito boa
535,anger,0.5020657181739807,Bom
536,anger,0.38707298040390015,Boa !
537,anger,0.5020657181739807,Bom
538,anger,0.4342838227748871,Top
539,fear,0.41657570004463196,Ótimo
540,anger,0.7902786731719971,Muito bom atendimento bom
541,anger,0.4804840683937073,Atendimento e lanches ótimo 👍
542,anger,0.5909186005592346,Ótimo atendimento! Pão perfeito! Restaurante limpo e fresco
543,anger,0.7280016541481018,"Bom atendimento, não tem miserágem de azeitona."
544,anger,0.5020657181739807,Bom
545,anger,0.5020657181739807,Bom
546,joy,0.35155755281448364,Fã
547,anger,0.4522920548915863,Ótimo lugar
548,anger,0.7902786731719971,Muito bom atendimento bom
549,anger,0.6182384490966797,Bom demais...
550,anger,0.8257880210876465,melhor que fazer almoco dia de sabado😅😂
551,anger,0.4102762043476105,Delícia!!!!
552,anger,0.5634698867797852,E bom
553,anger,0.47243255376815796,Boa
554,anger,0.45835646986961365,Otimo lugar ❤🔝
555,joy,0.674684464931488,"Meu Deus, o especial de sábado é a coisa mais gostosa que esse restaurante faz, muito bommmmm. Fora o atendimento que foi super rápido e muito bom."
556,anger,0.5020657181739807,Bom
557,anger,0.6816434860229492,Muito bom
558,anger,0.5792551636695862,Ótimo produto e o Atendimento do Renato e do Chris James foi excelente. Nota 1000
559,anger,0.8512579202651978,Melhor sandubao
560,anger,0.6577672362327576,Sanduíches baratos e muito bons
561,anger,0.7401926517486572,"Atendimento Do cara do olho claro muito bom.
Nota 10..."
562,anger,0.7128238081932068,Bom lugar e de fácil acesso.
563,anger,0.43041396141052246,Show
564,anger,0.5381188988685608,"Ótimo, bem atendido"
565,joy,0.3802086412906647,Comida ótima! Preço justo! !!!!
566,anger,0.8045805096626282,"Maravilhosa,tem uma atendente que o atendimento é sensacional."
567,anger,0.45499834418296814,Adoro td de lá.
568,anger,0.5494247078895569,Ótimo atendimento super t
569,anger,0.5974296927452087,"Cris gemeos e renato, melhores atendentes, muito legais 😉👏🏼"
570,anger,0.5064520239830017,Ótima comida
571,anger,0.8700108528137207,"Ótimo lugar
Ambiente agradável
Subway igual a qualquer do mundo sempre uma delícia
Atendimento bom"
572,anger,0.6450709700584412,Bom atendimento e limpo
573,anger,0.6988506317138672,Sempre tranquilo
574,anger,0.6150583028793335,Nota dez em sanduíche
575,anger,0.7856502532958984,Deliciosa  comi muito
576,anger,0.8421355485916138,Excelente uma delícia
577,anger,0.6605362892150879,Melhor comida
578,anger,0.8146856427192688,Subway!não tem nem o que falar top
579,anger,0.5020657181739807,Bom
580,anger,0.6691993474960327,Ótimo lugar para sair com amigos e casais
581,anger,0.5324000120162964,Muito bom!
582,anger,0.6096935868263245,Ótimo bom atendimento
583,anger,0.4722364544868469,Bommmmmmmmmm
584,anger,0.6151866912841797,A melhor
585,anger,0.4522920548915863,Ótimo lugar
586,anger,0.6425623893737793,Atende pra que veio rsrs!
587,anger,0.7348161339759827,Melhor sanduíche
588,anger,0.5787017941474915,Amei a sabway
589,anger,0.5020657181739807,bom
590,anger,0.4919830858707428,Ótimo pra levar a família!
591,anger,0.7823728322982788,Ótimo lugar para comer é tem uma pela recepção.
592,anger,0.7808927893638611,Amo sem fim!!!!
593,anger,0.8153013586997986,Excelente lugar para fazer lanche com grande variedade de queijos e pães
594,anger,0.7719009518623352,"Era o melhor lugar, que pena que fechou"
595,anger,0.4342838227748871,Top
596,anger,0.6816434860229492,Muito bom
597,anger,0.7490025162696838,"Como prezo pela qualidade do atendimento e produto,esse estabelecimento ficou a desejar,   realizei o pedido pelo IFood e a partir daí percebi descaso com o cliente mas resolvi dar uma chance, atendimento de péssima qualidade, falta de educação e respeito pelo consumidor, a foto dos sanduíches foram do dia 25/01/2020, e sinceramente, tive que jogar fora pois estavam sem condições para o consumo, o motoqueiro se perdeu, o sanduíche chegou com 1 hora de atraso, além do tempo de preparo (50-60 min) que eles colocam lá no app, sanduíche frio e produtos de péssima qualidade!"
598,anger,0.7863367795944214,"Pedido muito demorado, pessoal não responde no chat do app, fiz o pedido pelo 99food, disse que tinha saido pra entrega as 21 horas do dia 29/10/2021, nisso as 22 e 38 com mais de uma hora de atraso, colocaram no app que o pedido tinha sido finalizado, sendo que nem foi recebido. Fiquem atento proximos clientes, não seja enganado por este estabelecimento que faz descaso com o cliente."
599,anger,0.9048901796340942,"Excelente... carne saborosa, bem preparado e atendimento extramemente qualificado e ainda veio uma coca"
600,anger,0.6962587237358093,"Estabelecimento sem seriedade, cuidado!"
601,anger,0.9296533465385437,"Péssima comida, péssimo atendimento, preços incompatíveis. Veio um pedaço de bombril no prato pedido."
602,anger,0.9557273387908936,"A comida é ruim demais, falta qualidade e o atendimento é lento. Não tem cafe, acredite! É por essas  e outrasque nada da certo naquele mall. Acham que os moradored sao idiotas. Vao falir como todos os outros. ANOTE AI!"
603,anger,0.7030014395713806,"O prato que era R$79,00. E mais uma salada simples e duas cocas latas se tornou R$200,00. Uma dupla cantando, aliás gritando. E couvert artístico por eles foi um desastre"
604,anger,0.7003309726715088,Precisa ter melhores opções para o cardápio. Preço salgado.
605,anger,0.5324000120162964,Muito bom!
606,anger,0.6662225723266602,Bom atendimento
607,anger,0.6334551572799683,"Local com boa comida, música ao vivo às sextas-feiras e que respeita os protocolos sanitários anti COVID-19."
608,anger,0.8609180450439453,"Comida boa, bem saborosa; porém na última vez que fui demoraram muito para finalizar a conta pra poder pagar."
609,joy,0.48647063970565796,Lugar agradável para passar com familiares e amigos!
610,anger,0.6396709084510803,Um bom lugar para um fim de tarde e uma boa cerveja geladinha.
611,anger,0.7003504037857056,"Espetacular o atendimento. Um pouco de demora no prato, mas compreensível."
612,joy,0.8967676162719727,"Fantástico! Uma vista maravilhosa de Goiânia,  comida sensacional e as músicas só as melhores dos anos 70', 80' e 90'. Parabéns aos idealizadores."
613,fear,0.41657570004463196,Otimo
614,anger,0.8076230883598328,Excelente qualidade e atendimento!
615,anger,0.6481784582138062,"Lugar muito bacana e tranquilo, comida gostosa. Ótimo atendimento e com uma vista muito bonita da cidade!"
616,anger,0.42753884196281433,"Ambiente muito agradável, comida ótima, música top, cerveja gelada!!!"
617,anger,0.7584524154663086,"O bife a parmegiana estava perfeito,  o atendimento muito bom, preço acessível."
618,joy,0.5414152145385742,Gostei da comida e do local. Ótima vista da cidade.
619,anger,0.7436510324478149,"DOM ZÉ E LUGAR FAMILIAR E PREMIADO,,,, TEM UM TAL BIFE À PARMEGIANA... MOREI EM 13 ESTADOS DIFERENTE É O MELHOR DO BRASIL..
O final de semana pede uma refeição diferente, não é?! Por isso, uma ótima opção é apostar no bife à parmegiana, pois agrada a todos os gostos! E, não se engane, já que o ""diferente"" no seu sabor único..

A ARTE DE ENCANTAR COM O SABOR ALIMENTAR....  KALLUFF NARMMER.."
620,joy,0.5758290886878967,"ambiente maravilhoso, excelente atendimento, proprietário parceiro e focado em atender bem"
621,anger,0.5782961249351501,"Um local com uma vista linda de Goiânia, com um som ambiente, comida excelente."
622,anger,0.7297816276550293,Uma bela vista da cidade e bom atendimento!
623,anger,0.5639954805374146,Lugar lindo. Ótimo atendimento.
624,anger,0.6773551106452942,"Ótimo atendimento, comida e localização também"
625,anger,0.6806015372276306,Comida boa e preço justo
626,anger,0.7334792017936707,Carne macia e saborosa
627,anger,0.5324000120162964,Muito bom!
628,anger,0.7264838218688965,"Agradabilíssimo, com uma vista estonteante de Goiânia..."
629,anger,0.604918360710144,Atendimento ótimo e carne maravilhosa.
630,anger,0.6816434860229492,Muito bom
631,joy,0.5724062919616699,Excelente. Ótima comida. Atendimento primoroso. Preços honestos.
632,joy,0.5462850332260132,"Comida excelente, com porções generosas!"
633,fear,0.46010294556617737,Otima
634,anger,0.9112169742584229,Espaço ao ar livre e muito agradável e seguro.
635,anger,0.7731521725654602,"Muito boa! Receptividade maravilhosa, ambiente agradável. Atende as normas de distanciamento. Muito bom 👍👍👍"
636,anger,0.6939272284507751,"Sempre fomos muito bem recebidos! Comida boa, drinks bem preparados, cerveja gelada. 🍺"
637,anger,0.8295605778694153,Não me recordo de ter ido a este lugar
638,anger,0.6117980480194092,"Maravilhoso ambiente super agradável, comida maravilhosa me agradou muito, eu super Índico."
639,anger,0.6885496973991394,Atendimento perfeito 👏👏💃🥂🍾
640,anger,0.7862772345542908,"O melhor Hambúrguer que já provei ! Dá pra sentir no sabor, que os ingredientes são de primeira qualidade,  a carne bem temperada , suculenta e macia por dentro , com uma leve crocância por fora , na medida certa! Sem igual. O molho é muito diferente de todos os outros que conheço, maravilhoso! .Todos os pães que provei de lá são super macios e deliciosos ! Eu recomendo de olhos fechados. Preço justo e acessível à todos ! Cliente fiel !!"
641,anger,0.472602903842926,Melhor Hambúrguer que eu conheci. A família amou!
642,anger,0.9117168188095093,"Pedi pelo Ifood e chegou rápido.
Hambúrguer grande, carne suculenta no ponto que pedi e tudo bem embalado!"
643,anger,0.7955705523490906,Muito bom sempre saboreio a especialidade
644,anger,0.663994550704956,"Bom atendimento, responde rápido pelo whatsapp, hambúrguer monstro de grande e saboroso!"
645,anger,0.8306507468223572,"Simplesmente o pior spoleto que já comi, atendimento ruim, 21:30 param de aceitar pedidos, comida demora mais que 40 min pra ficar pronto. Uma dica não vá nesse spoleto"
646,anger,0.7676013112068176,"A qualidade do atendimento e do preparo do macarrão caiu demais.
Amo Spoleto mas, do Buriti shopping eu não volto mais.
Dois atendentes, aparentemente novatos, atendendo sozinho e visivelmente perdidos e desastrados no preparado do pedido. Cozinha toda suja, ingredientes espalhados por toda bancada. Um desastre."
647,anger,0.6224062442779541,"Qualidade caiu muito, pamonha só o mingau."
648,joy,0.6954025626182556,"Macarrão aguado, pedi 2 bambini com ingredientes diferentes. Veio um com mais quantidade, e outro bambini com os mesmos ingredientes. Chamaram a senha 4x, baixaram o pedido da tela sem terem feito os pratos, até o suco que pedi mandaram errado. Alô, proprietário, abre teu olho!"
649,joy,0.4864652752876282,Falta simpatia.
650,anger,0.7717293500900269,Fui uma vez a muitos anos atrás . Normal
651,anger,0.7786593437194824,"Na unidade do Shopping Buriti, o atendente de hoje horário do almoço (29/02/2020) um rapaz mal educado, pedimos para gratinar e por não sabermos em qual momento certo da preparação pedir, ele nos tratou com grosseria jogou o macarrão na louça sem nenhum respeito com o alimento, não usam máscara para conversar sob os alimentos que estão sendo preparados, faltando as ervas que ficam a disposição. Faltando educação e higiene."
652,anger,0.6659674644470215,"Atendimento ruim, pessoal desorganizado e  falta tempero na comida, pedi pra comer no shopping poremm levei pra casa pra finalizar pois estava sem sal e sem tempero."
653,anger,0.7155202031135559,Atendimento muito ruim no Spoleto do Buriti Shopping no horário das 21 horas de hoje 21/01/21. Dois funcionários sem educação e com pouca disposição para atender. Tem razão do movimento estar baixo. Eles espantam os clientes.
654,anger,0.7037044167518616,Atendimento precário
655,anger,0.8540436625480652,"Atendimento péssimo. Como a lasanha mais seca de toda a história do spoleto é o segundo prato era com filé a milanesa... que veio queimada e preta. Esse segundo prato nos pagamos para gratidão, mais veio extremamente ressecado.
Uma verdadeira vergonha parava rede Spoleto."
656,anger,0.6838074326515198,"Solicitei um  pedido pelo aplicativo uber eats, almôndegas  do futuro, todas as 6 unidades infelizmente  veio torradas""queimadas""
Não recomendo  2 vezes que acontece comigo!"
657,anger,0.5670639872550964,Já foi bom!
658,anger,0.640288770198822,Fiz um pedido pelo ifood não vale a pena
659,anger,0.7391769289970398,Falta de ingredientes e o meu gratinado estava frio/gelado. Já esteve melhor.
660,anger,0.6377530097961426,"Ruim, sem queijo na macoronafa, pedi a atendente ela disse que sem hoje?"
661,anger,0.917354941368103,"Macarrão cru, sem gosto sem tempero só enganação pra pegar o seu dinheiro"
662,anger,0.8306447863578796,"Péssimo, o prato demorou 15 minutos, o cheiro do queijo parmesão estava péssimo e assim que a comida esfriou estava cheirando azeda, TERRÍVEL, aliás o próprio shopping está ruim"
663,anger,0.8469298481941223,Macarrão péssimo pelo preço cobrado. A última vez que comi lá o bacon estava com um gosto de velho...
664,anger,0.8621808290481567,"Já foi melhor agora está precário atendimento horrível massa fria ingredientes faltando frango era ao ponto estava mal passado  bebida quente horrível d+ viu sabor da comida totalmente diferente ainda mais os molhos aguados sem testura sem sabor, outras franquias dão de 10 e seguem o padrão de qualidade  ,  #franquiaruim"
665,anger,0.6713029146194458,"Ja foi bom comer aqui
Vê montar seu prato era o maior diferecial do spoleto
Essa mudança será sem dúvida  o desastre da franquia!!!"
666,anger,0.7480332851409912,"Minha experiência: o pior macarrão no pior Spoleto da grande Goiânia. Pena não haver estrela negativa ou alertas de ""Não vá"", ""Não coma"", ""Não desperdice seu dinheiro"" ou ""Não passe raiva e saia com fome ainda"". A franquia devia ter vergonha e fechar logo as portas da unidade do Buriti Shopping."
667,anger,0.879535973072052,Faltou tudo. Acho que é um das filiais em que eles colocam menos de tudo. Não tinha praticamente nada no meu prato.
668,anger,0.8285031318664551,"Senti pena do proprietário dessa loja do shopping buriti, equipe totalmente desalinhada,  não sabem com exatidão de quem é quem os pedidos, devem perder centenas de milhares em vendas."
669,anger,0.876669704914093,"Sempre comi nesse spoleto e nunca tive problemas. Entretanto, diminuiram a quantidade d ingredientes da massa tradicional p 6 e a moça q preparou meu prato colocou tão pouco q fiquei horrorizada.
Conclusão,  não volto mais... é uma falta d respeito uma coisas dessas. .Conclusão"
670,anger,0.6609450578689575,"A qualidade do atendimento, da própria alimentação e preparo está cada vez pior. Inclusive servindo em pratos com bordas quebradas. Triste mesmo, uma franquia tão boa nessa situação."
671,anger,0.9077634811401367,"Único lugar que consigo comer no flamboyant pois sou vegetariano,mas várias vezes que vou está muito misturado os ingredientes daí fico sem comer."
672,anger,0.43914833664894104,Rui
673,anger,0.7902084589004517,Pela terceira peço comida e vem violada a embalagem ... não tem telefone para contato não responde os clientes ....
674,joy,0.8053728342056274,"Pedimos um nhoque de abóbora ao molho branco.
Simplesmente veio algo parecido com um purê. Os nhoques desmamchados.Achei horrível!"
675,anger,0.8729826211929321,"Pedi um macarrão onde você escolhe os acompanhamentos ,porém foi muito pouco que colocaram, além de ser servido pouco molho também ."
676,anger,0.5489307045936584,Normal
677,anger,0.549869954586029,"Funcionário com má vontade,franquia pão dura,com os ingredientes em baixíssima quantidade, pra fazer a gente pagar mais,e eles gastarem menos...perdeu um cliente de anos!"
678,anger,0.5364329814910889,Péssimo atendimento.
679,anger,0.8356071710586548,"Horrível o atendimento, fui obrigada a pagar por um prato q não escolhi, os dois q estavam atendendo são muito sem educação..."
680,anger,0.8684194684028625,"A uns anos atrás era excelente, mais ontem comi o pior macarrão da minha vida! Sem sabor, sem tempero, mal preparado e pouco ingrediente... Enfim nunca mais volto... Descepcionada"
681,joy,0.48517102003097534,"Muito ruim o da unidade Buriti Shopping! Atendimento muito enrolado, falta de ingredientes, o sabor muito diferente de outras lojas."
682,anger,0.82660311460495,"Fui à loja dia 18/10/19. Por fora foi reformado, mas não se engane. Vários produtos estavam faltando (risoto do cardápio e macarrão carbonara, por exemplo), além disso os talheres estavam todos (isso mesmo, todos) sujos e tiveram que limpar um lá na hora para entregar-me. Sem falar que a pessoa que pega o ingrediente para colocar na frigideira para fazer o macarrão aparenta estar com pena de pegá-lo, pois nunca havia comido um macarrão dessa rede com tão pouco recheio. De tudo, o pior, em minha opinião, foi a sujeira da borda do prato e dos talheres. Se onde o cliente está vendo se encontra assim, imagina na cozinha interna, onde ninguém vê? Não volto e muito menos recomendo."
683,anger,0.7752085328102112,"Massa ruim, pouco ingredientes.
Não vale a pena.
Procure outro restaurante no shopping que você não ira arrepender."
684,anger,0.7361223101615906,"Experiência horrível! Pedimos 2 bambines, enquanto nas outras unidades tem direito a 2 molhos, lá é só 1 molho, se quiser mais, tem que pagar adicional e mesmo com adicional de molho, tava pouco. Veio sem gosto, tive que por sal, a cebolinha vem junto com salsa, não tem colher  Não parece franquia Spoleto nem de longe."
685,anger,0.6501898169517517,"Péssima, 50 minutos pra fazer um macarrão Massa e Molho"
